image_id,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,relative_results,url,category_list,street,city,state
883_0x87a9c4471b36f17d_0xdeb12d80270252b4,Canadian River Historic Wagon Bridge,"Canadian River Historic Wagon Bridge, Canadian, TX 79014",0x87a9c4471b36f17d:0xdeb12d80270252b4,,35.9290102,-100.3746038,['Tourist attraction'],4.8,48,,,"{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}","['0x87a9c465c9055ef9:0xf857e1aedb13a9e4', '0x87a9c3060c68f03d:0xea83ff4b655eaecb', '0x87a9c46a37f027cb:0x73d84a73c8798e0d', '0x87a9c57aeb321163:0xfc5ab55250e617aa', '0x87a9c46ac03724f5:0x4a919ca5baf58044']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87a9c4471b36f17d:0xdeb12d80270252b4?authuser=-1&hl=en&gl=us,['tourist attraction'],Canadian River Historic Wagon Bridge,Canadian,TX
884_0x8644b5f278188aaf_0xab31a3cf33c52ed3,Love Is The Question Mural,"Love Is The Question Mural, 1115 W Lynn St, Austin, TX 78703",0x8644b5f278188aaf:0xab31a3cf33c52ed3,,30.279958299999997,-97.7589142,['Tourist attraction'],4.0,3,,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]",{'Amenities': ['Good for kids']},"['0x8644b4fc3c4bec43:0x3eb4e32e9a125cea', '0x8644b4e39765202f:0xfd6a924c13ccd209', '0x8644b5bb3e797f45:0x45a2f33f3acf328a', '0x8644b5397f3d241d:0x7f5724ca4dd874d0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8644b5f278188aaf:0xab31a3cf33c52ed3?authuser=-1&hl=en&gl=us,['tourist attraction'],"Love Is The Question Mural, 1115 W Lynn St",Austin,TX
885_0x864126a18c84b35f_0x26842c154a2d73ba,U.S. Polo Assn. Outlet,"U.S. Polo Assn. Outlet, 5000 Katy Mills Cir, Katy, TX 77494",0x864126a18c84b35f:0x26842c154a2d73ba,,29.7738096,-95.8089043,['Clothing store'],4.2,54,,"[['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM'], ['Sunday', '11AM–6PM'], ['Monday', '11AM–8PM']]","{'Service options': ['In-store shopping', 'Delivery'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments', 'Credit cards']}","['0x8641242293bfc739:0xbbb894c4fb70bfb0', '0x8640c16eb431bffb:0x1ffaf2ad1cdab524', '0x86412af1842c413d:0x391869b83e7498e9', '0x8665a75912332ec9:0x6e3584c870304699', '0x864126a18b584b7f:0x7794bf6ae32717cd']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864126a18c84b35f:0x26842c154a2d73ba?authuser=-1&hl=en&gl=us,['clothing store'],"U.S. Polo Assn. Outlet, 5000 Katy Mills Cir",Katy,TX
886_0x86ddfee13dffb851_0xc94addb2ac640e1,Tommy Hilfiger,"Tommy Hilfiger, 7051 S Desert Blvd Spc #A191, Canutillo, TX 79835",0x86ddfee13dffb851:0xc94addb2ac640e1,Chain featuring the designer's classic sportswear & accessories. Some stores carry childrenswear.,31.912017,-106.5855702,"['Clothing store', 'Baby clothing store', ""Children's clothing store"", 'Fashion accessories store', ""Men's clothing store"", 'Outlet store', ""Women's clothing store""]",4.5,168,,"[['Monday', '11AM–8PM'], ['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '10AM–8PM'], ['Saturday', '10AM–8PM'], ['Sunday', '10AM–7PM']]","{'Service options': ['In-store pickup', 'In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Staff wear masks', 'Staff get temperature checks'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments']}","['0x86ddfee13dffb851:0x6e2d214af2647a08', '0x86ddfee13dffb851:0x7def328366c4aed', '0x86ddfee13dffb851:0x24fa8f378f4d11e5', '0x86ddfee118faae21:0x6ad8e6501b8fd9a7', '0x86ddfee13d90534d:0xf4621afb3f3a8ae5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x86ddfee13dffb851:0xc94addb2ac640e1?authuser=-1&hl=en&gl=us,"['clothing store', 'baby clothing store', ""children's clothing store"", 'fashion accessories store', ""men's clothing store"", 'outlet store', ""women's clothing store""]","Tommy Hilfiger, 7051 S Desert Blvd Spc #A191",Canutillo,TX
887_0x86e75b1c8f61665f_0xc3002a0bfe3b88e2,Forever 21,"Forever 21, 8401 Gateway Blvd West #Q01B, El Paso, TX 79925",0x86e75b1c8f61665f:0xc3002a0bfe3b88e2,"Chain for the latest fads in clothes, accessories & shoes for young women (some have menswear).",31.7753257,-106.3791262,"['Clothing store', 'Fashion accessories store', 'Jewelry store', 'Lingerie store', ""Men's clothing store"", 'Shoe store', 'Store', ""Women's clothing store""]",4.1,84,$,"[['Thursday', '11AM–8PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM'], ['Sunday', '12–6PM'], ['Monday', '11AM–8PM'], ['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM']]","{'Service options': ['In-store pickup', 'In-store shopping', 'Delivery'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments']}","['0x86e75ac552d6d5f5:0xff865efd5b9d0e42', '0x86e75b1c8f61665f:0x1c76a256c5937a', '0x86e75b1b612cb1c9:0xfd82a595054533fc', '0x86e75b1b39807cd1:0xb2d7fc3072d472ac', '0x86e75b1c8f61665f:0x82c47c0becfa9406']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x86e75b1c8f61665f:0xc3002a0bfe3b88e2?authuser=-1&hl=en&gl=us,"['clothing store', 'fashion accessories store', 'jewelry store', 'lingerie store', ""men's clothing store"", 'shoe store', 'store', ""women's clothing store""]","Forever 21, 8401 Gateway Blvd West #Q01B",El Paso,TX
891_0x8649f618c3a34f35_0x4621f2f47af7c0b6,Central Christian Church,"Central Christian Church, 110 Sage St, Winnsboro, TX 75494",0x8649f618c3a34f35:0x4621f2f47af7c0b6,,32.9606028,-95.2908101,['Church'],4.5,15,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x8649f63d3fbce9f5:0x8eca6c598ceff2b7', '0x8649f619014b7ea1:0x908d9c88ab4d4044', '0x8649f6186ac2238d:0x36868e00ff87564e', '0x8649f6211bb357d1:0x236a0327ad9ac388', '0x8649f622630f16d1:0xcb69f9af536bd35b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8649f618c3a34f35:0x4621f2f47af7c0b6?authuser=-1&hl=en&gl=us,['church'],"Central Christian Church, 110 Sage St",Winnsboro,TX
894_0x864e7fd199cc938f_0x691c3d5cdb9bbebd,Cross City First Euless Campus West,"Cross City First Euless Campus West, 205 North S Industrial Blvd, Bedford, TX 76021",0x864e7fd199cc938f:0x691c3d5cdb9bbebd,,32.839372499999996,-97.1015601,['Church'],4.8,16,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x864e7f84aaae5d09:0x34d9c0b0e2c333b3', '0x864e7fcaa381d5f5:0x94066a45043f3464', '0x864e7f3ab17fa1b9:0x7646e9745aa79822', '0x864e7fa77c3ca17d:0x4f5dba72b3f87a3a', '0x864e7e55011b4b4b:0x1d6fddcfb4213188']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e7fd199cc938f:0x691c3d5cdb9bbebd?authuser=-1&hl=en&gl=us,['church'],"Cross City First Euless Campus West, 205 North S Industrial Blvd",Bedford,TX
895_0x8640db40a1ef9e45_0x317066ede921e960,Home2 Suites by Hilton Houston Energy Corridor,"Home2 Suites by Hilton Houston Energy Corridor, 1106 Sherwood Forest St, Houston, TX 77043",0x8640db40a1ef9e45:0x317066ede921e960,"Laid-back lodging offering simply decorated studios, an outdoor pool & free breakfast, plus a gym.",29.7869318,-95.5787344,"['Hotel', 'Extended stay hotel']",4.4,508,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640db40a1ef9e45:0x317066ede921e960?authuser=-1&hl=en&gl=us,"['hotel', 'extended stay hotel']","Home2 Suites by Hilton Houston Energy Corridor, 1106 Sherwood Forest St",Houston,TX
896_0x864db22904c51d35_0xcc029e32d858e3f6,Sanger Inn,"Sanger Inn, 1400 N Stemmons St, Sanger, TX 76266",0x864db22904c51d35:0xcc029e32d858e3f6,"Traditional rooms with microwaves & minifridges, plus free Wi-Fi & parking.",33.3737335,-97.1765518,['Hotel'],3.8,208,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864db22904c51d35:0xcc029e32d858e3f6?authuser=-1&hl=en&gl=us,['hotel'],"Sanger Inn, 1400 N Stemmons St",Sanger,TX
897_0x8650c6f777eb965b_0x4eadd2018425cd69,Comfort Inn Early Brownwood,"Comfort Inn Early Brownwood, 204 Early Blvd, Early, TX 76802",0x8650c6f777eb965b:0x4eadd2018425cd69,"Budget hotel offering simple rooms with free WiFi & a hot breakfast buffet, plus an indoor pool.",31.735068,-98.966262,"['Hotel', 'Restaurant']",4.1,238,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8650c6f777eb965b:0x4eadd2018425cd69?authuser=-1&hl=en&gl=us,"['hotel', 'restaurant']","Comfort Inn Early Brownwood, 204 Early Blvd",Early,TX
898_0x8640e31272a0ce4f_0x15d1204bd52945a6,Fairfield Inn & Suites by Marriott Houston Richmond,"Fairfield Inn & Suites by Marriott Houston Richmond, 22010 Southwest Fwy, Richmond, TX 77469",0x8640e31272a0ce4f:0x15d1204bd52945a6,"Understated rooms & suites in a laid-back hotel offering an outdoor pool & a gym, plus breakfast.",29.5580883,-95.7141722,['Hotel'],4.6,48,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640e31272a0ce4f:0x15d1204bd52945a6?authuser=-1&hl=en&gl=us,['hotel'],"Fairfield Inn & Suites by Marriott Houston Richmond, 22010 Southwest Fwy",Richmond,TX
899_0x8641b999cd5cda73_0xea3bbb34bb01fc06,Hampton Inn & Suites Bay City,"Hampton Inn & Suites Bay City, 4617 7th St, Bay City, TX 77414",0x8641b999cd5cda73:0xea3bbb34bb01fc06,"Contemporary lodging with a fitness center & an outdoor pool, plus free breakfast & WiFi.",28.986485499999997,-95.9349556,['Hotel'],4.3,208,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8641b999cd5cda73:0xea3bbb34bb01fc06?authuser=-1&hl=en&gl=us,['hotel'],"Hampton Inn & Suites Bay City, 4617 7th St",Bay City,TX
900_0x864736c6ff8b5729_0x8c3ab80516272e18,Market Street,"Market Street, 9595 Six Pines Dr, The Woodlands, TX 77380",0x864736c6ff8b5729:0x8c3ab80516272e18,"Trendy, mixed-use town center housing luxury retailers, upscale restaurants, bars & a movie theater.",30.1639013,-95.4638928,['Shopping mall'],4.6,3859,,"[['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM'], ['Saturday', '11AM–7PM'], ['Sunday', '12–6PM'], ['Monday', '11AM–7PM'], ['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM']]","{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance']}","['0x864736ce6399338d:0x7b882a5476c611f7', '0x864736c22d507bdd:0x7e420241e02f7a8d', '0x864736e99ca1157f:0x2bb0213b102c2266', '0x86472fbbdff97dcb:0x53ea3159aede55ea', '0x8647371e9cf24181:0x3cc476cd95b27278']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864736c6ff8b5729:0x8c3ab80516272e18?authuser=-1&hl=en&gl=us,['shopping mall'],"Market Street, 9595 Six Pines Dr",The Woodlands,TX
901_0x8640d6071b1c9019_0x95b35eaccdc330b,Lakeland Village Center,"Lakeland Village Center, 10519 Fry Rd, Cypress, TX 77433",0x8640d6071b1c9019:0x95b35eaccdc330b,,29.9401879,-95.7228399,['Shopping mall'],4.4,188,,"[['Wednesday', '8AM–10PM'], ['Thursday', '8AM–10PM'], ['Friday', '8AM–10PM'], ['Saturday', '8AM–10PM'], ['Sunday', '8AM–10PM'], ['Monday', '8AM–10PM'], ['Tuesday', '8AM–10PM']]","{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x8640d5b45d5ef131:0xf82e3528c50a8ecd', '0x8640d6845e715b69:0x410fa4d7a14a5d38', '0x8640d68aa7550a8f:0x9920007f70f4923e', '0x86412a8ca1e1541b:0xf8d7e8a6cc5ceb22', '0x8640d7f1e10a1687:0x934d344dbe412695']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640d6071b1c9019:0x95b35eaccdc330b?authuser=-1&hl=en&gl=us,['shopping mall'],"Lakeland Village Center, 10519 Fry Rd",Cypress,TX
902_0x864e7d56ae6a67bf_0x6d82310fc9fb864,Collins Corner,"Collins Corner, 2440 S Collins St, Arlington, TX 76014",0x864e7d56ae6a67bf:0x6d82310fc9fb864,,32.7042049,-97.0987242,['Shopping mall'],3.8,58,,,"{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x864e7d56d0eeab6d:0x520e4289b9ed7c2d', '0x864e7df6b02c0d1f:0x103e0a2bdd48ff78', '0x864e7d60988ae42f:0x561d31f2b699c128', '0x864e7d8923e9ce47:0x102bdc0ef85f497e', '0x864e62b8e0e5807d:0xe19e89fed2be6444']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e7d56ae6a67bf:0x6d82310fc9fb864?authuser=-1&hl=en&gl,['shopping mall'],"Collins Corner, 2440 S Collins St",Arlington,TX
904_0x865b3291ef7affc1_0x3eae242eabafb782,lake creek square,"lake creek square, 12129 Ranch Rd 620 N, Austin, TX 78750",0x865b3291ef7affc1:0x3eae242eabafb782,,30.461410299999997,-97.8170482,['Shopping mall'],4.4,38,,,"{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x8644cd0700475dbf:0x8976112d204d3023', '0x8644cbaf721ff483:0x679a084c85cf167', '0x8644cc7190838f35:0xcd9ec06513ebb61c', '0x8644b35deb644f7f:0x2f7912663d7cf02b', '0x8644c9f9937548b7:0xe7ccbf7a24b90f8f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b3291ef7affc1:0x3eae242eabafb782?authuser=-1&hl=en&gl=us,['shopping mall'],"lake creek square, 12129 Ranch Rd 620 N",Austin,TX
906_0x8644d3581ce1707f_0x97e5f3f1e3f9c1f5,Tricity Pain Associates - Round Rock,"Tricity Pain Associates - Round Rock, 7215 Wyoming Springs Dr Suite 200, Round Rock, TX 78681",0x8644d3581ce1707f:0x97e5f3f1e3f9c1f5,,30.513565,-97.7174453,['Medical clinic'],5.0,1,,,"{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], 'Amenities': ['Restroom'], 'Planning': ['Appointments recommended', 'Transgender safespace', 'LGBTQ friendly']}",,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8644d3581ce1707f:0x97e5f3f1e3f9c1f5?authuser=-1&hl=en&gl=us,['medical clinic'],"Tricity Pain Associates - Round Rock, 7215 Wyoming Springs Dr Suite 200",Round Rock,TX
910_0x8665a745d6099fb7_0x5d989c959afac459,McAllen Heritage Center,"McAllen Heritage Center, 301 S Main St, McAllen, TX 78501",0x8665a745d6099fb7:0x5d989c959afac459,"Small museum with exhibits on McAllen history & works by local artists, plus a gift shop.",26.201083,-98.234672,"['Museum', 'History museum', 'Tourist attraction']",4.5,58,,"[['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '1–5PM'], ['Thursday', '1–5PM'], ['Friday', '1–5PM'], ['Saturday', '11AM–4PM'], ['Sunday', 'Closed']]","{'Amenities': ['Good for kids', 'Restaurant']}","['0x8665a7467e30bc3d:0x4ca6ab7ebfbac33a', '0x8665a6dac9e9d209:0x52d09162a097a51a', '0x8665a238d14e018b:0x1892fd97cc4cdee4', '0x8665a865e7d8bc2b:0xea322fba0585b367', '0x866509fb08d8e3a1:0xdfce8a15886e9ea7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8665a745d6099fb7:0x5d989c959afac459?authuser=-1&hl=en&gl=us,"['museum', 'history museum', 'tourist attraction']","McAllen Heritage Center, 301 S Main St",McAllen,TX
911_0x864e9f4ccab55f21_0xa334e1f425c645a,Aldredge House,"Aldredge House, 5500 Swiss Ave, Dallas, TX 75214",0x864e9f4ccab55f21:0xa334e1f425c645a,,32.8064016,-96.7640579,"['Museum', 'Wedding venue']",4.5,17,,,"{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Restaurant']}","['0x864e98ccde6f3ee7:0xf5fbd8b54bef9bba', '0x864e9924126cab8b:0x92e0eec268c5f2fa', '0x864e98b355f2df39:0x1a9d3b986c0eaab8', '0x864e999d1b81ebfd:0xd3d24d934126f4c6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e9f4ccab55f21:0xa334e1f425c645a?authuser=-1&hl=en&gl=us,"['museum', 'wedding venue']","Aldredge House, 5500 Swiss Ave",Dallas,TX
913_0x8638b7236c5cadfd_0x7d4d8a0a62e241a8,"Hirsch Unit Parking Lot, Trinity River National Wildlife Refuge","Hirsch Unit Parking Lot, Trinity River National Wildlife Refuge, 303 Co Rd 2503, Liberty, TX 77575",0x8638b7236c5cadfd:0x7d4d8a0a62e241a8,,30.2196394,-94.7939591,['Museum'],5.0,1,,"[['Sunday', '6AM–6PM'], ['Monday', '6AM–6PM'], ['Tuesday', '6AM–6PM'], ['Wednesday', '6AM–6PM'], ['Thursday', '6AM–6PM'], ['Friday', '6AM–6PM'], ['Saturday', '6AM–6PM']]","{'Amenities': ['Good for kids', 'Restaurant']}","['0x8638b51f1b50102b:0x563dbf2c586f51f', '0x8638ba33660d78fd:0xf53b699b0ccced38', '0x863f3ee0e1af3a7b:0xc67ef52c174fee02', '0x863f4759a3970135:0x3ff81fb7488e934d', '0x863f5f6ee5d942e3:0x20dd1dc46300d9ed']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8638b7236c5cadfd:0x7d4d8a0a62e241a8?authuser=-1&hl=en&gl=us,['museum'],"Hirsch Unit Parking Lot, Trinity River National Wildlife Refuge, 303 Co Rd 2503",Liberty,TX
917_0x864ea30d2635eb77_0x64e1fb5be93c3333,San Jacinto Elementary School,"San Jacinto Elementary School, 7900 Hume Dr, Dallas, TX 75227",0x864ea30d2635eb77:0x64e1fb5be93c3333,,32.7576993,-96.6860448,['School'],4.6,18,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x864e97505958e6b7:0xa424c210d451e8de', '0x864ebaa4bd3645f3:0xe2e3b7b64c5b00dd', '0x864ea693e762af07:0x866083cc15ab4e79', '0x864ea5a898563935:0x4fa69b6f18acccce', '0x864e988d4c096b35:0x37343e68fa072af1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864ea30d2635eb77:0x64e1fb5be93c3333?authuser=-1&hl=en&gl=us,['school'],"San Jacinto Elementary School, 7900 Hume Dr",Dallas,TX
920_0x864c17e1a5fb16a7_0x913b18a2aace4ccd,AFC Urgent Care Allen,"AFC Urgent Care Allen, 325 Central Expy S, Allen, TX 75013",0x864c17e1a5fb16a7:0x913b18a2aace4ccd,,33.100237,-96.6771266,['Urgent care center'],4.7,95,,"[['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM'], ['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', '9AM–2PM'], ['Sunday', '9AM–2PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], 'Amenities': ['Gender-neutral restroom', 'Restroom']}","['0x864c1772ac052fb5:0x4bc3164d8b0a462a', '0x864c108083fe561b:0xb46128741f68a4bc', '0x864c170433aab09f:0x80b37d6cc775f490', '0x864c170c264b0d41:0x2ff0b895ffc14806']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c17e1a5fb16a7:0x913b18a2aace4ccd?authuser=-1&hl=en&gl=us,['urgent care center'],"AFC Urgent Care Allen, 325 Central Expy S",Allen,TX
921_0x8640c75fac54aa7b_0x6c2cbe1482c3e8a6,Memorial Hermann Urgent Care - Greater Heights,"Memorial Hermann Urgent Care - Greater Heights, 300 North Loop #100, Houston, TX 77008",0x8640c75fac54aa7b:0x6c2cbe1482c3e8a6,,29.8127346,-95.3953712,['Urgent care center'],4.5,98,,"[['Sunday', '7AM–7PM'], ['Monday', '7AM–7PM'], ['Tuesday', '7AM–7PM'], ['Wednesday', '7AM–7PM'], ['Thursday', '7AM–7PM'], ['Friday', '7AM–7PM'], ['Saturday', '7AM–7PM']]",{'Accessibility': ['Wheelchair accessible entrance']},"['0x8640c75eebc458e5:0x53f0f627f7193e6b', '0x8640c16a88b82a7f:0xbe79b48369e69a6a', '0x8640c0ab5072d21b:0x843685d27583b337', '0x8640c7e34ffbd3dd:0x4ac5a2dbf6b8918c', '0x8640c71a7696e5fb:0xfa2b2259103a84c7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640c75fac54aa7b:0x6c2cbe1482c3e8a6?authuser=-1&hl=en&gl=us,['urgent care center'],"Memorial Hermann Urgent Care - Greater Heights, 300 North Loop #100",Houston,TX
922_0x8647349532954d9d_0x2bea9fac740ce3f6,Houston Northwest Urgent Care Center,"Houston Northwest Urgent Care Center, 2540 Farm to Market 2920, Spring, TX 77388",0x8647349532954d9d:0x2bea9fac740ce3f6,,30.0711217,-95.4567314,"['Urgent care center', 'Emergency care service']",3.4,48,,"[['Saturday', '9AM–6PM'], ['Sunday', '9AM–6PM'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM']]","{'Accessibility': ['Wheelchair accessible restroom'], 'Amenities': ['Restroom']}","['0x8640ca9f8e133c09:0xc13da62f20a1a96e', '0x864734eaca8a006d:0x56282d8476b51c63', '0x8640cd0ef64d5d97:0xd315c22354ffcff3', '0x864735c541a4bc39:0xbd39c3d8670113d8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8647349532954d9d:0x2bea9fac740ce3f6?authuser=-1&hl=en&gl=us,"['urgent care center', 'emergency care service']","Houston Northwest Urgent Care Center, 2540 Farm to Market 2920",Spring,TX
923_0x8641273a7a5d630d_0x7a03b756e77b0b1a,Next Level Urgent Care | Kingsland |,"Next Level Urgent Care | Kingsland |, 21700 Kingsland Blvd #104, Katy, TX 77450",0x8641273a7a5d630d:0x7a03b756e77b0b1a,,29.7760897,-95.7462492,['Urgent care center'],4.6,98,,"[['Monday', '9AM–9PM'], ['Tuesday', '9AM–9PM'], ['Wednesday', '9AM–9PM'], ['Thursday', '9AM–9PM'], ['Friday', '9AM–9PM'], ['Saturday', '9AM–9PM'], ['Sunday', '9AM–9PM']]","{'Service options': ['Online care'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x864127bdd30c4e51:0xc29716b053da4a6', '0x864126d39c58ec2b:0x4669244a5c58b905', '0x8640ef5e18245b55:0xe9ffbc6d474091af', '0x864120fe45581847:0x4bed39f4ba905086']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8641273a7a5d630d:0x7a03b756e77b0b1a?authuser=-1&hl=en&gl=us,['urgent care center'],"Next Level Urgent Care | Kingsland |, 21700 Kingsland Blvd #104",Katy,TX
924_0x864dcd4bcc4f53c7_0xef0568baa5d9ac8c,CommunityMed Family Urgent Care - Lantana,"CommunityMed Family Urgent Care - Lantana, 3600 FM 407 Suite 220, Bartonville, TX 76226",0x864dcd4bcc4f53c7:0xef0568baa5d9ac8c,,33.0743912,-97.1283362,"['Urgent care center', 'Blood testing service', 'Drug testing service', 'Medical clinic', 'Medical office', 'Occupational health service', 'Occupational safety and health', 'STD testing service', 'Walk-in clinic', 'X-ray lab']",4.8,708,,"[['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '12–8PM'], ['Monday', '8AM–8PM']]","{'Service options': ['Online care'], 'Health & safety': ['Mask required', 'Staff wear masks', 'Staff required to disinfect surfaces between visits'], 'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Restroom']}",,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864dcd4bcc4f53c7:0xef0568baa5d9ac8c?authuser=-1&hl=en&gl=us,"['urgent care center', 'blood testing service', 'drug testing service', 'medical clinic', 'medical office', 'occupational health service', 'occupational safety and health', 'std testing service', 'walk-in clinic', 'x-ray lab']","CommunityMed Family Urgent Care - Lantana, 3600 FM 407 Suite 220",Bartonville,TX
